TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Target,Cluster
122.63,733,1,25,1,21.0,3,153.0,1.0,359.0600000000004,227,1,1
86.41,589,1,14,0,75.0,2,125.0,1.0,3128.71,301,1,1
21.569999999999993,2013,1,37,0,54.0,2,71.0,1.0,7587.48,186,0,0
82.67000000000002,1565,1,25,1,26.0,3,46.0,1.0,290.59000000000015,48,2,2
299.42,2485,0,38,1,63.0,2,53.0,1.0,4735.41,195,0,0
543.47,1492,1,20,0,18.0,3,122.0,1.0,6165.03,318,2,2
346.76,2464,0,38,1,21.0,3,116.0,1.0,1637.75,212,0,0
47.47999999999999,336,1,12,1,24.0,3,66.0,1.0,585.5200000000004,147,1,1
64.92000000000002,913,1,1,1,58.0,1,236.0,1.0,5481.76,286,2,2
350.72,1401,0,14,0,28.0,3,48.0,1.0,1982.9,53,2,2
3.8000000000000114,1396,1,5,2,65.0,0,174.0,1.0,5766.96,354,2,2
22.54000000000002,1599,1,12,2,26.0,1,42.0,1.0,7139.11,251,2,2
767.1399999999999,2485,0,23,1,62.0,2,38.0,1.0,4732.57,139,0,0
167.47,2279,1,34,0,35.0,1,103.0,1.0,2293.13,340,0,0
43.650000000000006,2026,0,5,1,30.0,1,212.0,1.0,2870.67,331,0,0
391.08,775,1,14,2,56.0,4,105.0,1.0,6885.16,268,1,1
390.77,2025,1,32,2,44.0,0,34.0,1.0,5500.56,163,0,0
508.16,597,1,23,0,39.0,1,131.0,1.0,5609.44,211,1,1
36.75999999999999,667,2,30,2,65.0,2,108.0,1.0,1228.9300000000003,344,1,1
332.33,1128,1,18,0,27.0,3,101.0,1.0,192.6300000000001,303,2,2
362.09,400,1,27,1,32.0,1,31.0,1.0,6590.28,75,1,1
42.579999999999984,227,1,38,2,30.0,0,80.0,1.0,13485.0,240,1,1
122.35,688,2,1,1,53.0,2,188.0,1.0,6472.5,165,1,1
248.66,218,1,6,2,28.0,1,113.0,1.0,2571.39,306,1,1
461.25,1591,0,34,2,54.0,0,171.0,1.0,676.1000000000004,168,2,2
61.77000000000001,1819,1,5,1,56.0,0,49.0,1.0,12352.2,311,0,0
268.92,1486,1,6,1,29.0,1,148.0,1.0,8765.38,13,2,2
303.97,211,1,13,2,24.0,3,77.0,5.0,1590.88,360,1,1
219.02,2477,0,36,2,54.0,1,68.0,1.0,7375.73,170,0,0
125.13999999999999,1589,1,3,1,20.0,3,31.0,1.0,1845.1800000000003,258,2,2
47.599999999999994,374,1,2,2,53.0,1,115.0,1.0,1382.5100000000002,117,1,1
592.82,1715,1,22,2,74.0,2,248.0,1.0,7508.98,350,0,0
372.5,1941,1,26,0,22.0,3,211.0,1.0,3901.82,243,0,0
4.720000000000027,701,1,13,1,32.0,1,20.0,1.0,4792.01,185,1,1
144.93,887,1,14,1,42.0,1,74.0,1.0,6887.52,175,2,2
316.56,1603,1,10,2,28.0,1,261.0,1.0,8643.51,214,2,2
9.180000000000007,1234,1,37,2,22.0,4,140.0,1.0,887.3199999999997,205,2,2
421.25,33,1,13,2,25.0,3,66.0,1.0,7174.69,83,1,1
185.71,1422,1,41,1,48.0,1,194.0,1.0,2679.91,198,2,2
1432.02,1675,1,21,1,60.0,2,138.0,1.0,4315.07,193,0,0
26.269999999999982,535,0,32,2,45.0,1,177.0,1.0,8853.93,238,1,1
297.03,1672,1,2,2,61.0,2,151.0,1.0,1088.6199999999994,227,2,2
341.67,455,1,29,1,53.0,2,96.0,5.0,1442.29,160,1,1
99.51999999999998,673,1,36,0,52.0,1,127.0,1.0,3798.09,316,1,1
881.1,2124,1,31,1,28.0,4,16.0,1.0,9951.68,107,0,0
139.69,1096,1,16,2,52.0,1,180.0,1.0,9567.94,93,2,2
112.72,576,1,42,1,31.0,0,17.0,1.0,9630.0,355,1,1
568.88,264,1,26,1,19.0,3,105.0,1.0,1307.8599999999997,131,1,1
189.03,731,1,28,0,28.0,3,50.0,1.0,1916.46,164,1,1
189.08,496,1,24,1,68.0,0,238.0,1.0,10790.8,145,1,1
958.9,1220,1,22,1,31.0,1,135.0,1.0,9977.49,33,2,2
409.59,539,2,0,2,35.0,0,50.0,1.0,14563.02,301,1,1
283.15,1470,1,3,2,24.0,3,180.0,1.0,603.79,292,2,2
151.82,1289,1,6,0,51.0,2,105.0,1.0,2197.12,330,2,2
438.59,2037,1,38,2,37.0,1,103.0,1.0,8994.39,189,0,0
590.57,1186,1,25,0,79.0,4,93.0,1.0,3224.6,56,2,2
63.74000000000001,2485,1,6,2,63.0,2,31.0,1.0,4336.4,150,0,0
77.01999999999998,1514,0,24,2,59.0,4,132.0,1.0,800.8299999999999,91,2,2
501.15,1540,1,31,1,47.0,1,208.0,1.0,8821.84,309,2,2
917.81,1610,1,18,0,64.0,2,75.0,2.0,3173.17,203,2,2
8.949999999999989,1848,1,28,2,76.0,2,102.0,1.0,3299.84,202,0,0
173.6,2249,1,2,2,21.0,3,160.0,1.0,421.4399999999996,192,0,0
149.4,797,1,6,0,53.0,2,123.0,1.0,1035.2199999999998,233,1,1
388.21,2393,0,8,1,53.0,0,237.0,1.0,9724.49,114,0,0
484.3,1952,0,4,2,61.0,2,230.0,3.0,7910.3,284,0,0
126.04000000000002,1116,0,5,1,65.0,2,167.0,1.0,6041.69,103,2,2
52.03999999999999,1365,0,7,1,50.0,0,31.0,1.0,8436.12,75,2,2
389.7,485,0,2,1,62.0,0,216.0,1.0,7125.15,258,1,1
309.77,828,0,35,2,67.0,2,137.0,1.0,4378.14,1,1,1
202.55,2139,1,9,0,21.0,3,34.0,2.0,701.7299999999996,169,0,0
724.18,222,1,13,1,41.0,0,134.0,1.0,10922.78,118,1,1
124.98000000000002,352,1,42,0,24.0,3,78.0,1.0,642.0,124,1,1
487.32,1973,1,18,1,52.0,0,164.0,1.0,7707.96,180,0,0
635.91,2252,0,17,1,46.0,0,78.0,1.0,13267.09,259,0,0
205.65,1276,1,15,1,62.0,2,144.0,1.0,3582.16,184,2,2
39.40999999999997,2226,1,21,1,25.0,3,132.0,1.0,921.9099999999999,278,0,0
254.0,877,1,26,1,35.0,0,63.0,1.0,5788.53,104,2,2
436.8,2148,1,15,1,36.0,1,213.0,1.0,4515.43,36,0,0
224.73,256,1,24,1,76.0,2,63.0,1.0,7551.89,136,1,1
752.69,978,0,9,0,65.0,0,115.0,1.0,14489.69,171,2,2
78.5,296,0,38,1,31.0,0,41.0,1.0,13991.5,330,1,1
50.0,382,0,17,0,53.0,0,87.0,1.0,185.8699999999999,298,1,1
132.42,1332,1,10,0,18.0,3,164.0,1.0,726.3900000000003,334,2,2
83.15999999999997,1507,1,20,0,61.0,2,177.0,1.0,3065.87,143,2,2
149.02,1621,0,13,1,46.0,1,176.0,1.0,9379.72,17,2,2
74.26999999999998,1277,0,22,2,59.0,0,148.0,1.0,13696.61,296,2,2
876.57,1679,0,32,0,62.0,2,118.0,1.0,3743.63,31,0,0
615.58,1786,1,17,0,42.0,0,133.0,1.0,14343.0,271,0,0
643.03,1397,0,17,2,36.0,1,52.0,1.0,2882.16,119,2,2
7.949999999999989,57,1,31,0,79.0,2,65.0,1.0,5631.2,223,1,1
270.92,738,0,21,1,77.0,2,143.0,1.0,4574.43,28,1,1
499.48,117,1,5,0,24.0,3,133.0,1.0,1242.62,141,1,1
841.5,919,0,1,1,25.0,3,287.0,1.0,352.3100000000004,164,2,2
138.81999999999996,1916,1,13,2,77.0,2,53.0,1.0,3100.2200000000003,324,0,0
231.46,1045,0,24,1,60.0,1,83.0,1.0,4707.24,128,2,2
292.08,2470,1,8,0,72.0,2,32.0,1.0,7950.48,191,0,0
63.98000000000002,2024,1,3,2,54.0,0,258.0,1.0,7954.12,30,0,0
235.21,1925,1,4,1,67.0,0,74.0,1.0,5946.61,275,0,0
201.73,1652,1,3,2,57.0,1,78.0,1.0,6650.71,343,2,2
161.31,1681,1,26,0,28.0,3,13.0,1.0,1268.67,151,0,0
18.410000000000025,2275,1,1,1,53.0,0,168.0,1.0,8287.54,306,0,0
471.75,1027,0,38,1,34.0,0,41.0,1.0,12948.5,270,2,2
290.02,1797,1,25,1,55.0,1,246.0,1.0,4746.71,93,0,0
48.05000000000001,899,1,27,1,27.0,1,38.0,1.0,5334.97,164,2,2
359.42,966,1,3,1,55.0,0,30.0,1.0,1765.4499999999998,19,2,2
32.90999999999997,807,1,13,2,19.0,3,255.0,1.0,427.3000000000002,21,1,1
3.8000000000000114,1443,2,10,1,67.0,2,140.0,1.0,6285.39,128,2,2
31.810000000000002,652,1,13,2,51.0,2,149.0,1.0,1406.6,25,1,1
220.2,1682,1,4,2,28.0,3,102.0,1.0,1075.15,294,0,0
476.03,1618,0,15,1,77.0,2,99.0,1.0,5958.34,165,2,2
141.91,132,1,24,1,23.0,3,49.0,1.0,791.9700000000003,199,1,1
95.82999999999998,2271,1,42,2,27.0,3,91.0,1.0,1726.4,120,0,0
51.150000000000006,427,0,20,1,46.0,1,199.0,1.0,8992.25,270,1,1
1192.2,2407,0,17,3,60.0,2,103.0,5.0,7816.41,171,0,0
50.75,1501,1,4,0,62.0,0,185.0,1.0,8271.47,78,2,2
185.07,2396,1,7,1,22.0,3,159.0,1.0,636.4200000000001,76,0,0
293.54,104,1,34,2,40.0,1,45.0,1.0,2290.1,121,1,1
285.26,2051,1,1,0,28.0,3,93.0,1.0,167.72000000000025,291,0,0
129.48,226,1,39,0,31.0,1,179.0,1.0,7581.7,259,1,1
743.03,1366,1,27,0,50.0,1,174.0,1.0,4111.38,176,2,2
297.86,235,0,25,0,28.0,3,96.0,1.0,1680.1400000000003,316,1,1
231.92,1260,1,16,0,66.0,0,12.0,1.0,5715.08,303,2,2
295.82,2364,0,6,1,47.0,1,46.0,1.0,5897.73,84,0,0
302.86,1216,2,20,2,55.0,0,275.0,1.0,5239.24,342,2,2
81.07999999999998,1746,1,29,0,58.0,1,56.0,1.0,7788.91,54,0,0
775.6,1538,0,23,1,79.0,2,158.0,1.0,3898.64,109,2,2
211.91,1733,1,16,2,20.0,3,181.0,1.0,927.4700000000003,143,0,0
17.20999999999998,2434,1,29,2,23.0,3,219.0,1.0,914.1599999999999,36,0,0
124.22,910,1,5,0,23.0,3,172.0,1.0,9695.04,101,2,2
38.370000000000005,1616,1,35,0,63.0,0,135.0,1.0,8647.04,221,2,2
269.79,1839,1,38,0,52.0,1,17.0,1.0,1292.1,96,0,0
605.42,1080,1,23,0,21.0,3,33.0,1.0,392.34000000000015,197,2,2
29.189999999999998,166,0,26,1,58.0,0,41.0,1.0,12059.85,310,1,1
701.7,1199,0,39,2,61.0,2,64.0,1.0,6643.24,206,2,2
862.34,952,1,18,1,57.0,0,72.0,1.0,9903.48,341,2,2
410.97,1793,1,20,3,22.0,3,45.0,1.0,151.42000000000007,287,0,0
36.97000000000003,1554,1,41,1,41.0,1,79.0,1.0,2850.92,85,2,2
137.59,19,1,26,0,30.0,0,95.0,1.0,10679.67,306,1,1
168.11,904,0,27,2,51.0,0,12.0,1.0,10652.13,36,2,2
430.98,1892,1,3,1,24.0,3,93.0,1.0,569.25,276,0,0
13.870000000000005,2351,1,31,1,24.0,3,20.0,1.0,954.8299999999999,84,0,0
175.07,2202,1,19,2,28.0,1,169.0,2.0,9274.64,343,0,0
302.82,2067,1,17,0,36.0,1,175.0,1.0,9384.54,68,0,0
1647.7400000000002,2439,1,43,0,67.0,2,52.0,1.0,1483.8400000000001,186,0,0
406.81,2306,1,27,2,66.0,2,84.0,1.0,1968.3599999999997,143,0,0
256.3,644,1,27,2,53.0,2,172.0,1.0,4203.05,0,1,1
80.95999999999998,1813,0,17,2,19.0,3,97.0,1.0,959.9400000000005,2,0,0
95.78,568,1,1,2,22.0,3,27.0,1.0,271.6400000000003,173,1,1
379.54,23,0,16,1,41.0,0,118.0,1.0,12571.76,0,1,1
903.19,1231,1,12,2,22.0,3,65.0,1.0,8627.08,14,2,2
142.19,1098,1,15,1,18.0,3,27.0,4.0,524.46,201,2,2
847.45,1113,1,17,1,28.0,3,175.0,1.0,422.3199999999997,187,2,2
295.18,845,0,9,1,66.0,0,31.0,1.0,12961.53,90,2,2
18.45999999999998,2168,1,5,1,68.0,2,213.0,1.0,6381.6,234,0,0
603.23,1561,1,11,1,28.0,3,48.0,1.0,117.97999999999956,115,2,2
54.5,2196,0,30,1,57.0,2,147.0,1.0,1715.2200000000003,124,0,0
414.77,2483,1,37,2,29.0,0,274.0,1.0,5599.81,102,0,0
886.19,1536,1,7,1,61.0,2,69.0,1.0,7904.24,126,2,2
440.03,2254,1,38,2,49.0,1,88.0,1.0,1490.44,236,0,0
76.38999999999999,93,1,10,1,18.0,3,219.0,1.0,5976.0,226,1,1
595.91,1467,0,35,0,19.0,3,162.0,1.0,1673.7600000000002,238,2,2
6.029999999999973,1454,1,6,1,76.0,2,70.0,1.0,3290.72,184,2,2
249.34,1504,1,5,0,26.0,1,197.0,1.0,3030.97,94,2,2
421.52,1505,1,38,1,20.0,3,67.0,1.0,369.8599999999997,238,2,2
189.76999999999998,390,1,33,1,58.0,1,24.0,1.0,6570.36,304,1,1
73.19,1955,1,1,1,76.0,2,213.0,1.0,2264.98,243,0,0
188.13,1004,0,17,2,75.0,2,198.0,1.0,5029.87,225,2,2
30.519999999999982,907,1,17,1,62.0,0,122.0,1.0,12327.74,55,2,2
1235.69,948,0,38,1,20.0,3,118.0,1.0,420.25,179,2,2
1159.39,1900,1,28,2,41.0,0,150.0,1.0,6499.53,4,0,0
170.24,1011,1,37,1,62.0,2,133.0,1.0,5172.99,101,2,2
56.620000000000005,408,1,2,1,54.0,0,121.0,1.0,8981.1,142,1,1
53.139999999999986,739,1,19,0,34.0,0,70.0,1.0,7915.0,52,1,1
587.23,1392,1,29,2,27.0,3,144.0,1.0,500.84000000000015,178,2,2
21.269999999999982,1337,0,16,2,62.0,2,114.0,1.0,7392.79,211,2,2
1397.5900000000001,2127,0,2,0,26.0,3,144.0,1.0,1134.7900000000004,15,0,0
76.01999999999998,1274,0,0,2,34.0,0,189.0,1.0,14765.41,327,2,2
155.51,1544,1,33,0,68.0,0,15.0,1.0,5360.19,120,2,2
135.14999999999998,545,1,7,2,72.0,2,50.0,1.0,5878.14,253,1,1
39.48000000000002,958,1,29,0,56.0,2,38.0,1.0,5889.51,326,2,2
451.68,722,1,15,2,33.0,1,15.0,1.0,4381.54,208,1,1
355.0,1601,0,13,2,26.0,3,33.0,1.0,185.47000000000025,251,2,2
427.69,595,1,33,0,43.0,1,236.0,1.0,2443.54,329,1,1
254.86,170,1,4,1,23.0,3,102.0,1.0,699.8999999999996,315,1,1
19.480000000000018,1244,1,9,0,27.0,1,114.0,1.0,4739.59,360,2,2
190.17,1059,1,3,0,49.0,0,265.0,1.0,12893.85,145,2,2
206.63,2318,0,28,2,59.0,2,128.0,1.0,7626.53,258,0,0
93.22,658,1,5,2,52.0,2,52.0,1.0,1014.6300000000001,198,1,1
547.98,2004,1,28,0,28.0,3,171.0,1.0,1358.54,360,0,0
641.06,2338,1,7,0,23.0,3,25.0,1.0,1602.13,58,0,0
314.55,763,0,9,1,27.0,3,19.0,2.0,1105.8900000000003,53,1,1
836.45,385,1,41,2,61.0,2,63.0,1.0,1731.8900000000003,348,1,1
1095.09,712,1,37,0,29.0,1,52.0,1.0,8692.47,333,1,1
189.45,558,0,4,1,53.0,0,62.0,1.0,12578.75,188,1,1
91.84,1227,0,23,1,67.0,2,80.0,1.0,1712.4099999999999,129,2,2
609.52,1371,1,42,0,78.0,2,169.0,1.0,3485.03,116,2,2
859.3,1399,0,7,1,78.0,2,68.0,1.0,1146.7799999999997,33,2,2
100.00999999999999,1190,1,30,0,50.0,0,63.0,1.0,6393.12,184,2,2
28.779999999999973,1420,0,40,2,40.0,0,51.0,1.0,680.5500000000002,315,2,2
111.07999999999996,879,1,6,2,70.0,0,83.0,1.0,7037.34,275,2,2
470.96,482,0,16,2,69.0,0,124.0,2.0,12991.030000000002,286,1,1
52.22999999999999,1693,0,37,1,28.0,3,96.0,1.0,105.01000000000022,108,0,0
78.62,1385,1,28,1,32.0,0,52.0,1.0,1360.85,109,2,2
47.78999999999999,1716,1,10,1,25.0,3,37.0,1.0,1649.92,331,0,0
333.97,561,1,14,1,52.0,0,45.0,1.0,5237.36,324,1,1
30.870000000000005,1270,1,14,0,33.0,0,295.0,1.0,14348.65,259,2,2
710.43,474,1,36,2,67.0,2,115.0,1.0,5625.55,139,1,1
220.23,1741,1,25,0,41.0,1,48.0,1.0,3438.02,10,0,0
27.279999999999973,2426,1,1,0,29.0,0,96.0,1.0,10668.24,199,0,0
101.51999999999998,1450,1,40,0,49.0,1,98.0,1.0,2018.9,135,2,2
162.65,858,1,27,0,59.0,1,147.0,1.0,9500.95,296,2,2
10.519999999999982,1312,1,18,0,55.0,2,30.0,1.0,2472.99,282,2,2
270.72,587,1,20,1,38.0,0,37.0,1.0,6522.47,346,1,1
247.58,977,1,35,0,39.0,1,152.0,1.0,778.7399999999998,55,2,2
359.65,88,0,17,2,25.0,3,289.0,1.0,219.52999999999975,161,1,1
109.91,780,1,39,1,38.0,0,90.0,1.0,12896.06,273,1,1
215.72,1895,0,8,1,30.0,1,137.0,1.0,8697.11,330,0,0
490.76,2485,1,8,2,66.0,2,156.0,1.0,6414.11,201,0,0
224.28,309,1,6,2,64.0,2,68.0,1.0,5767.51,268,1,1
608.79,2069,1,13,2,55.0,1,157.0,1.0,2991.17,354,0,0
840.16,542,0,7,1,20.0,3,68.0,1.0,1236.7600000000002,348,1,1
203.34,2403,1,31,0,60.0,0,66.0,1.0,13586.99,200,0,0
90.88,2178,1,7,0,26.0,1,284.0,1.0,7117.35,266,0,0
60.110000000000014,2240,0,0,1,61.0,2,122.0,1.0,7235.87,106,0,0
393.92,889,1,22,1,72.0,2,47.0,1.0,7318.64,343,2,2
19.389999999999986,2156,1,7,0,43.0,0,45.0,1.0,9847.6,300,0,0
557.41,697,0,42,2,80.0,2,49.0,1.0,2968.75,211,1,1
57.06999999999999,1563,0,4,2,31.0,0,99.0,1.0,9323.71,311,2,2
395.27,1426,0,24,2,18.0,3,167.0,1.0,1764.08,118,2,2
289.05,1060,1,27,0,75.0,2,116.0,1.0,5683.49,334,2,2
46.110000000000014,583,1,37,2,33.0,0,233.0,1.0,5225.73,260,1,1
335.5,1481,1,34,0,63.0,2,47.0,1.0,6445.4,359,2,2
388.07,1650,1,39,2,24.0,3,68.0,1.0,289.71000000000004,253,2,2
520.86,541,0,34,2,51.0,1,66.0,1.0,9200.74,144,1,1
787.4100000000001,1112,1,22,2,25.0,3,39.0,1.0,300.8699999999999,21,2,2
31.69999999999999,996,0,33,0,48.0,0,121.0,1.0,743.8999999999996,99,2,2
22.30000000000001,784,1,30,0,21.0,3,90.0,1.0,1200.3500000000004,354,1,1
203.12,125,1,38,0,56.0,2,181.0,1.0,1562.3900000000003,172,1,1
315.94,403,0,33,1,49.0,0,172.0,1.0,7719.71,345,1,1
192.23,2458,1,0,2,54.0,1,39.0,3.0,2610.67,18,0,0
1510.7099999999996,1095,1,28,2,66.0,2,51.0,1.0,2060.02,168,2,2
0.2599999999999909,2199,1,28,2,20.0,3,173.0,1.0,1833.67,82,0,0
210.77,990,1,23,0,71.0,2,161.0,1.0,5396.65,297,2,2
406.65,2099,1,23,0,57.0,0,107.0,1.0,12995.7,277,0,0
422.9,391,1,40,0,40.0,1,111.0,1.0,7616.43,268,1,1
20.620000000000005,1139,0,30,0,35.0,0,225.0,1.0,12500.8,146,2,2
174.39,49,1,37,0,19.0,3,36.0,1.0,1127.08,277,1,1
7.860000000000014,1926,0,34,1,76.0,2,91.0,1.0,3621.98,88,0,0
54.849999999999994,1645,0,37,1,58.0,2,40.0,1.0,2727.45,193,2,2
204.7,1765,1,28,1,49.0,0,95.0,5.0,5117.03,243,0,0
16.55000000000001,1687,1,40,1,26.0,1,159.0,1.0,6089.79,108,0,0
91.32,2111,1,25,1,58.0,1,77.0,1.0,2618.1,119,0,0
49.620000000000005,2319,1,32,0,55.0,1,111.0,1.0,3841.42,60,0,0
487.16,1,0,20,1,28.0,3,84.0,1.0,321.21000000000004,358,1,1
405.6,1447,1,40,2,37.0,1,44.0,1.0,9754.73,181,2,2
512.95,1933,1,8,1,57.0,1,143.0,1.0,9584.52,222,0,0
345.94,1878,1,32,0,31.0,0,163.0,1.0,7624.56,316,0,0
356.56,1877,1,27,2,47.0,1,52.0,1.0,2485.73,333,0,0
10.310000000000002,90,1,21,2,36.0,1,280.0,1.0,2137.9,290,1,1
211.69,1974,1,1,1,30.0,0,111.0,1.0,6412.85,87,0,0
221.49,1707,0,28,1,23.0,3,196.0,1.0,707.25,326,0,0
278.23,814,1,14,2,48.0,1,83.0,1.0,8300.54,203,1,1
116.88,1852,1,22,0,45.0,0,263.0,1.0,7717.34,219,0,0
328.77,636,0,36,2,39.0,0,247.0,1.0,6967.03,214,1,1
77.53,1350,1,21,1,54.0,2,55.0,1.0,5158.6,49,2,2
421.74,1129,1,38,2,67.0,0,103.0,1.0,12031.14,235,2,2
313.69,484,1,28,1,73.0,2,152.0,1.0,7093.68,240,1,1
411.72,1131,1,42,1,29.0,0,153.0,1.0,8539.86,319,2,2
508.73,1283,1,6,1,59.0,2,89.0,1.0,7640.57,164,2,2
153.08,2234,1,29,0,24.0,3,201.0,1.0,1292.21,186,0,0
23.00999999999999,1061,1,19,1,63.0,2,166.0,1.0,5958.75,171,2,2
69.28000000000003,2027,1,20,2,25.0,3,129.0,1.0,708.7399999999998,277,0,0
51.25,1597,0,2,1,28.0,3,66.0,1.0,1744.4,328,2,2
407.65,1432,1,10,0,25.0,3,263.0,1.0,273.77999999999975,134,2,2
459.25,943,1,40,1,25.0,3,59.0,1.0,130.76000000000022,323,2,2
301.56,260,1,39,1,49.0,0,118.0,1.0,10389.6,240,1,1
17.670000000000016,1182,1,36,2,63.0,0,91.0,1.0,1048.1800000000007,271,2,2
5.2900000000000205,511,0,37,2,32.0,0,132.0,1.0,12896.68,280,1,1
401.37,1726,1,20,1,43.0,1,251.0,1.0,8208.54,317,0,0
145.4,1232,1,40,2,38.0,1,24.0,1.0,5244.49,209,2,2
556.34,1966,1,39,2,37.0,0,46.0,1.0,11935.14,49,0,0
34.31,774,1,30,0,24.0,3,251.0,1.0,1484.7600000000002,302,1,1
780.5899999999999,1188,0,40,2,23.0,3,145.0,1.0,6513.34,38,2,2
282.65,475,1,13,0,35.0,0,161.0,1.0,13801.15,148,1,1
305.27,1809,1,19,2,68.0,0,147.0,1.0,12958.65,188,0,0
185.81,1751,1,2,2,32.0,0,116.0,1.0,9588.71,232,0,0
66.00999999999999,1863,1,25,2,49.0,4,179.0,1.0,3475.99,42,0,0
447.95,80,1,40,1,29.0,1,75.0,1.0,7544.4,177,1,1
279.3,1148,1,28,0,19.0,3,48.0,1.0,1193.6099999999992,57,2,2
611.1500000000001,1475,1,11,0,27.0,3,121.0,1.0,892.8299999999999,180,2,2
275.2,1560,1,27,2,54.0,1,81.0,1.0,1230.12,207,2,2
427.79,354,1,38,1,18.0,3,189.0,1.0,1479.67,151,1,1
469.13,2485,0,35,0,54.0,0,139.0,1.0,1265.2799999999997,67,0,0
102.81000000000003,2287,1,39,1,76.0,2,47.0,1.0,3228.87,104,0,0
22.610000000000014,2411,1,39,2,19.0,3,145.0,1.0,1111.6700000000005,24,0,0
68.28,1051,1,4,2,56.0,1,293.0,1.0,3213.16,121,2,2
33.64999999999998,1737,0,27,2,63.0,0,146.0,1.0,12719.93,61,0,0
362.68,108,0,24,0,63.0,2,137.0,1.0,2040.77,7,1,1
73.23000000000002,1152,1,37,1,20.0,3,172.0,1.0,1309.85,358,2,2
654.49,2172,0,2,2,25.0,3,104.0,1.0,164.60999999999967,136,0,0
18.560000000000002,748,0,22,1,49.0,1,161.0,1.0,4230.37,77,1,1
389.05,45,1,9,0,27.0,3,41.0,1.0,761.0,304,1,1
66.91,196,1,39,0,39.0,0,85.0,1.0,871.1000000000004,236,1,1
335.48,432,1,28,1,45.0,1,155.0,1.0,3023.16,22,1,1
38.139999999999986,2460,1,0,2,19.0,3,174.0,1.0,1119.21,216,0,0
1076.98,2405,1,11,1,60.0,0,173.0,1.0,11833.73,190,0,0
360.02,258,1,9,2,68.0,2,68.0,1.0,6400.59,150,1,1
567.71,243,1,22,2,63.0,0,80.0,1.0,13884.24,256,1,1
218.19,942,1,2,0,19.0,3,185.0,1.0,620.8299999999999,244,2,2
209.99,1667,1,10,0,19.0,3,40.0,1.0,1938.0100000000002,315,2,2
11.019999999999982,2120,1,40,1,19.0,3,280.0,1.0,964.79,33,0,0
83.43,981,1,27,2,56.0,2,109.0,1.0,1870.1599999999999,316,2,2
344.97,549,1,2,2,34.0,0,106.0,1.0,5577.94,196,1,1
172.29,190,1,12,0,36.0,1,283.0,1.0,8700.8,139,1,1
195.54,1286,1,29,2,60.0,2,255.0,1.0,2794.66,158,2,2
101.23000000000002,1416,1,7,2,45.0,1,87.0,1.0,6169.71,19,2,2
180.46,498,1,14,0,25.0,3,34.0,1.0,831.75,299,1,1
692.55,466,1,5,1,53.0,2,109.0,1.0,2451.56,353,1,1
147.31,1071,0,23,2,34.0,0,92.0,1.0,13625.52,95,2,2
107.48000000000002,247,1,20,1,20.0,3,103.0,1.0,1379.3900000000003,343,1,1
1831.0199999999995,1719,0,8,2,62.0,0,83.0,1.0,11498.01,268,0,0
81.50999999999999,1455,1,42,1,25.0,3,97.0,1.0,865.4899999999998,52,2,2
365.48,937,0,39,2,76.0,2,216.0,1.0,7147.4,254,2,2
491.1,1007,0,15,2,35.0,1,125.0,1.0,7833.85,69,2,2
452.8,2209,1,20,1,80.0,2,151.0,1.0,4840.67,71,0,0
645.04,2416,1,22,1,70.0,2,78.0,1.0,7361.47,66,0,0
169.28,591,1,30,1,45.0,0,114.0,1.0,5128.44,330,1,1
88.42000000000002,1956,1,12,0,62.0,0,91.0,1.0,12381.45,172,0,0
155.53,571,1,3,0,29.0,1,66.0,1.0,4008.05,133,1,1
991.82,2284,1,25,2,43.0,1,300.0,1.0,3493.13,228,0,0
39.24000000000001,2138,1,9,0,77.0,2,106.0,1.0,6462.41,294,0,0
152.01,369,1,13,0,42.0,1,111.0,3.0,4625.12,290,1,1
78.76999999999998,839,0,19,0,48.0,1,50.0,1.0,6470.57,18,2,2
26.5,249,1,16,2,48.0,1,179.0,1.0,4854.83,61,1,1
83.62,1146,1,33,0,48.0,0,146.0,1.0,12652.22,342,2,2
142.78,840,1,36,1,68.0,0,150.0,1.0,11705.88,358,2,2
55.99000000000001,2117,1,12,0,35.0,0,95.0,1.0,932.6099999999997,57,0,0
774.48,450,1,21,1,61.0,0,31.0,1.0,11613.58,130,1,1
105.37000000000003,859,1,34,0,25.0,3,160.0,1.0,1068.5500000000002,201,2,2
118.82999999999998,1157,1,41,2,28.0,3,295.0,1.0,1616.3000000000002,125,2,2
46.22000000000003,2121,1,38,1,23.0,3,217.0,1.0,471.27999999999975,156,0,0
659.71,816,0,38,1,21.0,3,148.0,1.0,106.85999999999967,189,1,1
377.97,2158,1,24,2,72.0,2,160.0,1.0,2457.1,280,0,0
114.1,934,1,4,1,69.0,2,148.0,1.0,5882.12,295,2,2
11.300000000000011,2272,0,21,2,55.0,2,41.0,1.0,1938.9899999999998,182,0,0
95.5,917,1,29,2,57.0,2,17.0,1.0,4079.09,116,2,2
130.93,250,0,15,1,28.0,1,149.0,1.0,860.1199999999999,294,1,1
272.97,717,1,4,2,68.0,2,174.0,1.0,7811.31,274,1,1
73.35,500,1,37,1,24.0,3,47.0,1.0,1181.8400000000001,214,1,1
29.939999999999998,1911,1,37,0,58.0,0,243.0,1.0,10915.54,337,0,0
